region_id,region_name,term,regional_count,global_count,relative_ratio
1,Arica y Parinacota,chuno,885,972,67.54360956850961
1,Arica y Parinacota,parinacota,8671,9847,65.32396063025621
1,Arica y Parinacota,arica,42653,49739,63.615038335494845
1,Arica y Parinacota,azapa,516,648,59.07203819889994
1,Arica y Parinacota,chacalluta,1052,1386,56.306660391340436
1,Arica y Parinacota,chinchorro,806,1094,54.65438099079378
1,Arica y Parinacota,chungara,396,542,54.20048334528774
1,Arica y Parinacota,anes,435,611,52.81475953610777
1,Arica y Parinacota,shirley,2981,4419,50.043218643751445
1,Arica y Parinacota,ypfb,339,506,49.700006033140106
1,Arica y Parinacota,putre,1818,3115,43.29553274898208
1,Arica y Parinacota,durana,596,1071,41.28231553630373
1,Arica y Parinacota,sanzana,285,553,38.23199747176374
1,Arica y Parinacota,huamachuco,452,888,37.76006464379713
1,Arica y Parinacota,tacna,1224,2463,36.86585121939108
1,Arica y Parinacota,morro,584,1233,35.136381233906874
1,Arica y Parinacota,ariqueno,503,1085,34.391055654453325
1,Arica y Parinacota,motorizada,337,757,33.024882527221315
1,Arica y Parinacota,conscripto,1096,2509,32.40538256475473
1,Arica y Parinacota,camarones,658,1529,31.92461498293934
1,Arica y Parinacota,conscriptos,1285,3025,31.51265601092959
1,Arica y Parinacota,gallegos,2016,4921,30.39096027223169
1,Arica y Parinacota,altiplano,692,1745,29.418323761131376
1,Arica y Parinacota,espindola,883,2338,28.017117844708725
1,Arica y Parinacota,marejadas,1501,4170,26.702498378080616
1,Arica y Parinacota,quot,372,1117,24.705692226676558
1,Arica y Parinacota,mamani,264,826,23.70997737945598
1,Arica y Parinacota,aedes,202,635,23.598527473854627
1,Arica y Parinacota,anormales,370,1189,23.08485385831402
1,Arica y Parinacota,carnaval,1007,3361,22.2263535435867
1,Arica y Parinacota,paco,768,2678,21.2744287491948
1,Arica y Parinacota,exhumacion,248,870,21.146558020841166
1,Arica y Parinacota,mosquito,360,1380,19.352214738567827
1,Arica y Parinacota,romy,226,909,18.44385995802632
1,Arica y Parinacota,varados,340,1401,18.003131008279848
1,Arica y Parinacota,dengue,643,2719,17.543208518369475
1,Arica y Parinacota,book,330,1411,17.34978855016889
1,Arica y Parinacota,arismendi,268,1190,16.706869978786006
1,Arica y Parinacota,longton,1493,7271,15.232560901931889
1,Arica y Parinacota,oleaje,295,1528,14.322074280233716
1,Arica y Parinacota,dittborn,219,1142,14.22608079949885
1,Arica y Parinacota,jenny,256,1352,14.046577956199132
1,Arica y Parinacota,iturriaga,408,2354,12.857631202684825
1,Arica y Parinacota,ketamina,702,4059,12.829960547298846
1,Arica y Parinacota,sica,633,3681,12.756900044318073
1,Arica y Parinacota,fronterizo,1215,7339,12.281365328366213
1,Arica y Parinacota,uriel,318,1936,12.185098019790383
1,Arica y Parinacota,antinarcoticos,426,2669,11.840452104938652
1,Arica y Parinacota,tarapaca,2730,18393,11.010761009031278
1,Arica y Parinacota,bioceanico,250,1689,10.980386298279555
1,Arica y Parinacota,bolivianos,421,2967,10.526204657541415
1,Arica y Parinacota,miguelito,798,5913,10.01157194068645
1,Arica y Parinacota,frontera,3640,27381,9.86187147969333
1,Arica y Parinacota,soldado,627,4740,9.812879351086028
1,Arica y Parinacota,gerardo,647,4904,9.787258956111602
1,Arica y Parinacota,jhonatan,460,3534,9.65602867072475
1,Arica y Parinacota,fronterizas,227,1795,9.381421833803401
1,Arica y Parinacota,insulza,347,2778,9.266260248890678
1,Arica y Parinacota,peruana,1429,11523,9.199705542719036
1,Arica y Parinacota,penta,319,2573,9.197253500250818
1,Arica y Parinacota,brava,2726,22747,8.890147855971671
1,Arica y Parinacota,mirosevic,424,3591,8.759064240718157
1,Arica y Parinacota,apagon,464,4175,8.24458425908167
1,Arica y Parinacota,significaba,305,2754,8.215673347316224
1,Arica y Parinacota,fronteriza,541,4940,8.124143319568134
1,Arica y Parinacota,vlado,237,2196,8.006141662107865
1,Arica y Parinacota,pampa,332,3096,7.955077074919462
1,Arica y Parinacota,surf,267,2492,7.948231053340358
1,Arica y Parinacota,fronterizos,353,3341,7.838004163545454
1,Arica y Parinacota,migratoria,1086,10377,7.76363784876726
1,Arica y Parinacota,clorhidrato,278,2709,7.612775995964236
1,Arica y Parinacota,migratorio,485,4776,7.533289901197797
1,Arica y Parinacota,andino,386,3815,7.505852444255359
1,Arica y Parinacota,aragua,1396,13827,7.489705055639158
1,Arica y Parinacota,agostini,496,4952,7.430333391814141
1,Arica y Parinacota,boliviana,403,4153,7.198638671313314
1,Arica y Parinacota,regimiento,260,2683,7.188858500225841
1,Arica y Parinacota,archipielago,457,4809,7.049668299614834
1,Arica y Parinacota,playboy,349,3685,7.025790488760016
1,Arica y Parinacota,marea,209,2231,6.949506667286384
1,Arica y Parinacota,aviar,438,4695,6.920632278180059
1,Arica y Parinacota,exfiscal,301,3313,6.739882414483604
1,Arica y Parinacota,migrantes,2121,23356,6.736734968827099
1,Arica y Parinacota,apremios,336,3742,6.661050930859263
1,Arica y Parinacota,golfo,492,5533,6.596471533876544
1,Arica y Parinacota,franco,2020,22731,6.592347431216262
1,Arica y Parinacota,macrozona,578,6538,6.558283438730516
1,Arica y Parinacota,nativa,285,3230,6.545602043927353
1,Arica y Parinacota,marcos,1545,17591,6.515461985627193
1,Arica y Parinacota,aysen,1351,15465,6.480562221915271
1,Arica y Parinacota,clan,462,5342,6.415719262823591
1,Arica y Parinacota,contrabando,528,6230,6.287140069159114
1,Arica y Parinacota,colchane,315,3727,6.269868338293708
1,Arica y Parinacota,indh,610,7227,6.261509450258443
1,Arica y Parinacota,ilegitimos,291,3465,6.230128583224362
1,Arica y Parinacota,boliviano,512,6183,6.14296406171154
1,Arica y Parinacota,regiones,6691,80910,6.134738974915376
1,Arica y Parinacota,meteorologico,501,6074,6.11885551620341
1,Arica y Parinacota,barraza,266,3259,6.054866000335376
1,Arica y Parinacota,vargas,2604,31956,6.044993350869447
1,Arica y Parinacota,orlando,396,4956,5.9274943448639945
1,Arica y Parinacota,instruccion,813,10176,5.926805938752617
1,Arica y Parinacota,inacap,297,3758,5.862825034555473
1,Arica y Parinacota,costero,588,7450,5.855019063185487
1,Arica y Parinacota,chama,623,8067,5.729058406448874
1,Arica y Parinacota,fabio,801,10447,5.687850613072893
1,Arica y Parinacota,aduana,309,4067,5.636267115277499
1,Arica y Parinacota,bolivia,2667,35494,5.574107380958702
1,Arica y Parinacota,corredor,656,8768,5.5502246041573775
1,Arica y Parinacota,optica,274,3701,5.4921038134943005
1,Arica y Parinacota,guaren,302,4165,5.378970931336219
1,Arica y Parinacota,olas,469,6474,5.374120594813385
1,Arica y Parinacota,tsunami,520,7222,5.34137561786373
1,Arica y Parinacota,grua,208,2903,5.315248324107732
1,Arica y Parinacota,ilicita,458,6398,5.310415495886044
1,Arica y Parinacota,andina,291,4079,5.292325457433785
1,Arica y Parinacota,tormentas,487,6852,5.272527663132376
1,Arica y Parinacota,costeras,218,3076,5.257477497788202
1,Arica y Parinacota,humanitario,391,5646,5.137397188096011
1,Arica y Parinacota,botota,422,6124,5.111925654597738
1,Arica y Parinacota,peruanos,380,5656,4.984039274371841
1,Arica y Parinacota,autopsia,310,4642,4.954089152879097
1,Arica y Parinacota,sernapesca,200,3050,4.864491136470601
1,Arica y Parinacota,tren,2030,31212,4.824826488443183
1,Arica y Parinacota,investigativo,268,4193,4.741515686800702
1,Arica y Parinacota,arriendo,646,10221,4.68863461803543
1,Arica y Parinacota,mateucci,808,12852,4.663885759694269
1,Arica y Parinacota,notifico,201,3202,4.656739992525456
1,Arica y Parinacota,habilitados,339,5406,4.651905855118182
1,Arica y Parinacota,playas,418,6683,4.639936966846004
1,Arica y Parinacota,fronteras,1029,16474,4.633653698936554
1,Arica y Parinacota,atacama,1635,26258,4.619163907151109
1,Arica y Parinacota,condenada,272,4408,4.577565615716891
1,Arica y Parinacota,pesquero,208,3377,4.5691933328056695
1,Arica y Parinacota,ganadero,207,3364,4.564798571656828
1,Arica y Parinacota,migraciones,333,5451,4.531847755234238
1,Arica y Parinacota,detectives,644,10566,4.52149985342398
1,Arica y Parinacota,aduanas,596,9871,4.479116598053014
1,Arica y Parinacota,peru,4579,75976,4.470967146690507
1,Arica y Parinacota,karla,551,9185,4.45020173075431
1,Arica y Parinacota,oral,1053,17735,4.4045793511265305
1,Arica y Parinacota,parisi,815,13739,4.400578223481257
1,Arica y Parinacota,vialidad,201,3396,4.390718921103213
1,Arica y Parinacota,ordinaria,213,3599,4.390409373170501
1,Arica y Parinacota,fibra,351,6009,4.333234303668332
1,Arica y Parinacota,norte,6295,108836,4.290722449256285
1,Arica y Parinacota,soldados,718,12538,4.248185172976938
1,Arica y Parinacota,diesel,338,5912,4.241207639197853
1,Arica y Parinacota,medina,470,8372,4.164624966633186
1,Arica y Parinacota,coro,259,4629,4.150685648363525
1,Arica y Parinacota,venezolanos,859,15389,4.140855011045601
1,Arica y Parinacota,cocaina,785,14171,4.10938109642747
1,Arica y Parinacota,afectara,418,7554,4.104937615757459
1,Arica y Parinacota,irregulares,502,9233,4.03337072406051
1,Arica y Parinacota,migracion,809,14905,4.026463822436895
1,Arica y Parinacota,teleton,797,14769,4.003266395520875
1,Arica y Parinacota,peritos,207,3839,3.999995414184311
1,Arica y Parinacota,mostrador,255,4798,3.9426406642246876
1,Arica y Parinacota,antofagasta,2861,53866,3.9401285487505375
1,Arica y Parinacota,peruano,778,14806,3.8980653173480646
1,Arica y Parinacota,acusados,767,14643,3.885729474869392
1,Arica y Parinacota,gobernadores,535,10248,3.8727719613270413
1,Arica y Parinacota,suroeste,270,5186,3.8622333695367717
1,Arica y Parinacota,descentralizacion,261,5036,3.8446963554283378
1,Arica y Parinacota,protegidos,212,4097,3.8386379897997203
1,Arica y Parinacota,imputados,1516,29341,3.832935843497625
1,Arica y Parinacota,reposo,216,4223,3.7943722006948044
1,Arica y Parinacota,penas,811,15922,3.7785962977693934
1,Arica y Parinacota,schalper,220,4345,3.7561260674013504
1,Arica y Parinacota,consejera,223,4443,3.7233666964556376
1,Arica y Parinacota,brigada,1963,39426,3.693557310876066
1,Arica y Parinacota,mujica,292,5887,3.679561581570169
1,Arica y Parinacota,costas,584,11777,3.678624272854477
1,Arica y Parinacota,regionales,1924,39002,3.659531163406592
1,Arica y Parinacota,incautaron,260,5302,3.637817305942273
1,Arica y Parinacota,operando,364,7519,3.5912741453050017
1,Arica y Parinacota,liguilla,209,4319,3.589800735058097
1,Arica y Parinacota,trafico,1859,38810,3.5533910743663335
1,Arica y Parinacota,aves,538,11377,3.5080177137358746
1,Arica y Parinacota,caceres,231,4895,3.5007939021454155
1,Arica y Parinacota,subprefecto,469,9996,3.4805979122470845
1,Arica y Parinacota,junior,614,13104,3.4759358025291873
1,Arica y Parinacota,litros,348,7441,3.4694065933677565
1,Arica y Parinacota,ejemplares,248,5310,3.4646902971999647
1,Arica y Parinacota,presencial,482,10337,3.4590734350998504
1,Arica y Parinacota,gobernador,1718,37130,3.4324598849976162
1,Arica y Parinacota,postulaciones,379,8192,3.4320730769062444
1,Arica y Parinacota,organizado,2390,51697,3.429571168472295
1,Arica y Parinacota,censo,275,5983,3.4097375402930945
1,Arica y Parinacota,paquetes,231,5034,3.4041291519669863
1,Arica y Parinacota,regional,7025,154168,3.3803319499767532
1,Arica y Parinacota,pascua,250,5487,3.3799658206295184
1,Arica y Parinacota,homicidios,1828,40292,3.365616484944677
1,Arica y Parinacota,litoral,203,4483,3.3591899254358384
1,Arica y Parinacota,cables,281,6215,3.354072508859315
1,Arica y Parinacota,ferias,272,6100,3.3078539728000087
1,Arica y Parinacota,rapa,208,4683,3.294931856691169
1,Arica y Parinacota,serviu,296,6667,3.2935822693907744
1,Arica y Parinacota,incautacion,311,7006,3.2930438677556295
1,Arica y Parinacota,kilos,815,18385,3.2885256574603745
1,Arica y Parinacota,ilicitos,353,8009,3.269668112174474
1,Arica y Parinacota,borde,592,13433,3.26930886474031
1,Arica y Parinacota,balotaje,224,5094,3.2620929961098497
1,Arica y Parinacota,conversamos,381,8707,3.246113428928254
1,Arica y Parinacota,establecidas,226,5173,3.240956640604277
1,Arica y Parinacota,sustancia,273,6258,3.236192509413747
1,Arica y Parinacota,electricas,647,14853,3.2314493988265873
1,Arica y Parinacota,electrico,1292,29668,3.2305874633234546
1,Arica y Parinacota,guerrero,520,11969,3.222943830914183
1,Arica y Parinacota,aviso,967,22334,3.2119385093018638
1,Arica y Parinacota,defensoria,322,7481,3.1930335149898257
1,Arica y Parinacota,lagos,2256,52429,3.192087452729111
1,Arica y Parinacota,droga,1095,25489,3.1869010696825475
1,Arica y Parinacota,ejercito,2125,49487,3.185481356543141
1,Arica y Parinacota,garin,424,9891,3.180042431343535
1,Arica y Parinacota,criminales,809,18945,3.167824928657795
1,Arica y Parinacota,fiera,307,7219,3.154776475712874
1,Arica y Parinacota,coordinador,488,11522,3.141949577991166
1,Arica y Parinacota,explosion,425,10067,3.1318151562779457
1,Arica y Parinacota,criminalistica,270,6437,3.1116268843277455
1,Arica y Parinacota,vacantes,218,5209,3.104626758148687
1,Arica y Parinacota,maule,1094,26206,3.0968762067964306
1,Arica y Parinacota,nacionalidad,996,23862,3.096419238615873
1,Arica y Parinacota,marinos,331,7960,3.0847657203667684
1,Arica y Parinacota,desierto,432,10496,3.0532838802466005
1,Arica y Parinacota,irregular,812,19769,3.0470430341906747
1,Arica y Parinacota,solabarrieta,286,6969,3.044407819158635
1,Arica y Parinacota,persecutor,506,12338,3.0423768726353857
1,Arica y Parinacota,tierra,3360,82206,3.032096511601995
1,Arica y Parinacota,respiratorios,210,5146,3.027309145850583
1,Arica y Parinacota,ilicitas,226,5571,3.0094181837813543
1,Arica y Parinacota,influenza,403,9954,3.0034103277038575
1,Arica y Parinacota,gendarmeria,865,21385,3.0006415105900315
1,Arica y Parinacota,arturo,1766,43718,2.9966613990086004
1,Arica y Parinacota,conformado,240,5943,2.9957996903049637
1,Arica y Parinacota,subsidio,906,22446,2.994308196874546
1,Arica y Parinacota,extendera,399,9913,2.9858985617511844
1,Arica y Parinacota,criminal,1413,35165,2.980840925108848
1,Arica y Parinacota,diligencia,285,7134,2.963596103432205
1,Arica y Parinacota,minvu,316,7937,2.9535067137018807
1,Arica y Parinacota,servel,739,18570,2.9521593422315324
1,Arica y Parinacota,maritima,587,14823,2.937712239823295
1,Arica y Parinacota,senapred,877,22269,2.9215016651821784
1,Arica y Parinacota,drogas,1793,45683,2.9116081970820606
1,Arica y Parinacota,resguardo,438,11166,2.909938075054216
1,Arica y Parinacota,militar,2712,69153,2.909282669185012
1,Arica y Parinacota,potable,423,10790,2.908212808024812
1,Arica y Parinacota,quimicos,224,5715,2.907629347713661
1,Arica y Parinacota,baterias,303,7738,2.9048329566873257
1,Arica y Parinacota,aceite,278,7102,2.903831339491286
1,Arica y Parinacota,artesanal,409,10486,2.8934815316566143
1,Arica y Parinacota,ilicito,463,11891,2.88848337329365
1,Arica y Parinacota,detuvieron,243,6252,2.8833314185822023
1,Arica y Parinacota,terminal,1251,32332,2.8703311202153285
1,Arica y Parinacota,comandante,598,15534,2.855782600685184
1,Arica y Parinacota,masivo,594,15540,2.8355851325430463
1,Arica y Parinacota,nuble,733,19191,2.83343744704562
1,Arica y Parinacota,oficios,222,5845,2.81757651711227
1,Arica y Parinacota,indagatoria,334,8794,2.8175216742793956
1,Arica y Parinacota,despliegue,815,21541,2.80671947506657
1,Arica y Parinacota,encierro,622,16447,2.8055043883378055
1,Arica y Parinacota,extremas,360,9541,2.799083569775034
1,Arica y Parinacota,mario,1658,43946,2.7988036713259663
1,Arica y Parinacota,falla,436,11645,2.777501207934137
1,Arica y Parinacota,electrica,803,21546,2.764751802396494
1,Arica y Parinacota,camiones,671,18060,2.756208287747483
1,Arica y Parinacota,dispone,257,6936,2.7487250413224342
1,Arica y Parinacota,brazo,403,10889,2.74551808264893
1,Arica y Parinacota,salar,293,7923,2.7433753023519833
1,Arica y Parinacota,gramos,296,8006,2.7427320746975137
1,Arica y Parinacota,habilitado,205,5589,2.7209904124872457
1,Arica y Parinacota,charla,316,8706,2.6926237981451675
1,Arica y Parinacota,sismo,479,13222,2.6874823498059004
1,Arica y Parinacota,inmigrantes,284,7844,2.6858887190278145
1,Arica y Parinacota,conectividad,552,15271,2.6815065409475163
1,Arica y Parinacota,armada,766,21225,2.6772463232358694
1,Arica y Parinacota,venezolana,613,17018,2.672140043865983
1,Arica y Parinacota,investigativas,204,5680,2.664336606612683
1,Arica y Parinacota,postular,675,18877,2.652638429625695
1,Arica y Parinacota,presidio,526,14730,2.649050621262656
1,Arica y Parinacota,prefecto,201,5633,2.6470586643114697
1,Arica y Parinacota,sanitaria,553,15529,2.641732878913046
1,Arica y Parinacota,centenario,282,7972,2.624152550475642
1,Arica y Parinacota,liberal,277,7861,2.614021967082551
1,Arica y Parinacota,mineduc,257,7304,2.610235061146277
1,Arica y Parinacota,campamentos,213,6060,2.6074394940661105
1,Arica y Parinacota,precaucion,227,6507,2.587928721634717
1,Arica y Parinacota,vigilancia,542,15576,2.5813720781007805
1,Arica y Parinacota,audiencias,334,9634,2.5718585845560518
1,Arica y Parinacota,armadas,798,23044,2.5689300852837604
1,Arica y Parinacota,charlas,247,7154,2.5612694979452946
1,Arica y Parinacota,porte,289,8433,2.542277785036174
1,Arica y Parinacota,senadores,576,16849,2.5360371620130433
1,Arica y Parinacota,pesca,580,16976,2.534544303845574
1,Arica y Parinacota,undurraga,270,7919,2.5293019641896324
1,Arica y Parinacota,magallanes,1880,55159,2.5284171374138786
1,Arica y Parinacota,dialogos,215,6318,2.5244460768760653
1,Arica y Parinacota,protocolo,461,13577,2.518861958619168
1,Arica y Parinacota,defensas,204,6009,2.518460962815783
1,Arica y Parinacota,finalidad,382,11263,2.5160341929778465
1,Arica y Parinacota,iquique,1197,35378,2.5099677010548493
1,Arica y Parinacota,fiscalizaciones,232,6863,2.507732717591867
1,Arica y Parinacota,minsal,301,8919,2.5035576229604417
1,Arica y Parinacota,bandas,872,25911,2.496545989455677
1,Arica y Parinacota,descarga,217,6495,2.4784938096020532
1,Arica y Parinacota,angelica,313,9372,2.4775322574859473
1,Arica y Parinacota,ecoh,300,8989,2.475808983129714
1,Arica y Parinacota,terrestre,299,8971,2.4725073525272347
1,Arica y Parinacota,crimen,2695,80906,2.4710714297458916
1,Arica y Parinacota,coordinacion,1000,30050,2.468668546794565
1,Arica y Parinacota,licencias,699,21023,2.4665489888214096
1,Arica y Parinacota,temblor,231,6967,2.459650660399284
1,Arica y Parinacota,dosis,320,9666,2.455898690872805
1,Arica y Parinacota,zonas,2102,63590,2.452173228890287
1,Arica y Parinacota,protocolos,516,15621,2.450462886683769
1,Arica y Parinacota,portuaria,664,20130,2.44698645046703
1,Arica y Parinacota,coordinar,246,7471,2.4426634317319578
1,Arica y Parinacota,carceles,301,9198,2.42761800817397
1,Arica y Parinacota,turistico,281,8589,2.4270067112074334
1,Arica y Parinacota,culturas,507,15502,2.4262049635148095
1,Arica y Parinacota,chadwick,307,9389,2.425639725015575
1,Arica y Parinacota,desastres,504,15442,2.4212199763575337
1,Arica y Parinacota,controles,520,16018,2.408254133612927
1,Arica y Parinacota,reality,1944,59937,2.406071445547949
1,Arica y Parinacota,agricola,428,13229,2.400070575836693
1,Arica y Parinacota,sustancias,342,10646,2.3831254482681214
1,Arica y Parinacota,operativo,1357,42317,2.3788783633269546
1,Arica y Parinacota,marcha,1076,33559,2.3785403336912925
1,Arica y Parinacota,cruzar,230,7236,2.3579605667731665
1,Arica y Parinacota,rurales,445,14017,2.355115429469474
1,Arica y Parinacota,corte,3992,125964,2.350993072672011
1,Arica y Parinacota,licencia,718,22706,2.3458004799958094
1,Arica y Parinacota,testigos,824,26060,2.345632986219861
1,Arica y Parinacota,naves,241,7623,2.3452998884052967
1,Arica y Parinacota,valle,644,20481,2.332609123152081
1,Arica y Parinacota,playa,640,20432,2.3236801826523625
1,Arica y Parinacota,seguida,239,7638,2.32126918953276
1,Arica y Parinacota,suministro,1089,34874,2.316505718476555
1,Arica y Parinacota,region,11750,376691,2.313981500795946
1,Arica y Parinacota,camas,235,7541,2.311778293373096
1,Arica y Parinacota,fruta,214,6885,2.3057758640336683
1,Arica y Parinacota,trasladar,203,6553,2.2980693477382665
1,Arica y Parinacota,traslado,792,25597,2.2953206995465063
1,Arica y Parinacota,habitacional,294,9505,2.2945761189232967
1,Arica y Parinacota,mejoramiento,262,8480,2.2919898980858826
1,Arica y Parinacota,salidas,268,8703,2.2844048345117023
1,Arica y Parinacota,lobos,210,6851,2.273906417245234
1,Arica y Parinacota,ingresar,1217,39866,2.2646191522736667
1,Arica y Parinacota,garantia,1368,44864,2.262014401057634
1,Arica y Parinacota,especializada,421,13829,2.2583881133072077
1,Arica y Parinacota,establecio,532,17507,2.2542763803156443
1,Arica y Parinacota,camion,586,19329,2.24903125050802
1,Arica y Parinacota,kast,2482,82034,2.244476945668631
1,Arica y Parinacota,defensores,220,7282,2.241193046259114
1,Arica y Parinacota,localidades,308,10205,2.2389529512986197
1,Arica y Parinacota,medicas,505,16855,2.222643866196631
1,Arica y Parinacota,detecto,281,9391,2.219738115489367
1,Arica y Parinacota,fiscalia,4150,138715,2.219381341595236
1,Arica y Parinacota,pamela,1104,36943,2.2168901489759643
1,Arica y Parinacota,cancilleria,361,12092,2.2147072303220954
1,Arica y Parinacota,telecomunicaciones,388,13009,2.2125600779842065
1,Arica y Parinacota,ubicados,206,6911,2.211228317931181
1,Arica y Parinacota,juicio,2185,73384,2.2088047160296655
1,Arica y Parinacota,rivera,315,10627,2.1989083745949607
1,Arica y Parinacota,territorio,1961,66218,2.1968924395019096
1,Arica y Parinacota,diaz,1842,62202,2.196810203354031
1,Arica y Parinacota,despejados,245,8276,2.1961037951472067
1,Arica y Parinacota,documentacion,285,9638,2.193639199199559
1,Arica y Parinacota,extranjeros,912,30928,2.1875110814159697
1,Arica y Parinacota,candidaturas,324,11001,2.184842351177278
1,Arica y Parinacota,meteorologica,303,10296,2.1831388324443015
1,Arica y Parinacota,araya,486,16556,2.1776501605431173
1,Arica y Parinacota,alerta,1715,58539,2.1733320531691347
1,Arica y Parinacota,juzgado,1291,44073,2.1730058169865694
1,Arica y Parinacota,seremi,1155,39443,2.1722975117260113
1,Arica y Parinacota,parlamentarias,289,9871,2.171920632277384
1,Arica y Parinacota,costera,202,6904,2.1704902876445087
1,Arica y Parinacota,diligencias,1126,38558,2.1663626108694674
1,Arica y Parinacota,araucania,1285,44012,2.1659043995515317
1,Arica y Parinacota,subsecretario,931,31982,2.159490620749968
1,Arica y Parinacota,concejales,294,10102,2.1589730756648127
1,Arica y Parinacota,delegado,531,18259,2.157370781551827
1,Arica y Parinacota,corresponden,481,16543,2.1569400114124386
1,Arica y Parinacota,comunitario,252,8672,2.1557010421421263
1,Arica y Parinacota,apelaciones,910,31321,2.155326322479192
1,Arica y Parinacota,gore,228,7853,2.1538056388015128
1,Arica y Parinacota,autorizacion,483,16652,2.151731058639102
1,Arica y Parinacota,delictual,218,7614,2.123982241029224
1,Arica y Parinacota,territorios,586,20485,2.122114964172298
1,Arica y Parinacota,convergencia,206,7217,2.1174724823641946
1,Arica y Parinacota,cursos,250,8767,2.115418325287347
1,Arica y Parinacota,homicidio,1443,50605,2.1153399036930725
1,Arica y Parinacota,fiscales,760,26739,2.1085101264704837
1,Arica y Parinacota,subsecretaria,826,29071,2.1077899831637
1,Arica y Parinacota,cesfam,234,8293,2.09320349939652
1,Arica y Parinacota,patrimonio,1014,36062,2.0859092310136194
1,Arica y Parinacota,logistico,227,8075,2.085405844170539
1,Arica y Parinacota,extremo,551,19624,2.082913926670319
1,Arica y Parinacota,turismo,955,34068,2.079524268779315
1,Arica y Parinacota,maritimo,449,16019,2.0793050086895764
1,Arica y Parinacota,postulacion,430,15349,2.0782396656072684
1,Arica y Parinacota,ilegales,342,12210,2.077866791340084
1,Arica y Parinacota,fauna,218,7872,2.054370018190614
1,Arica y Parinacota,medioambiente,214,7732,2.053190225539551
1,Arica y Parinacota,electricidad,533,19264,2.052522844685276
1,Arica y Parinacota,delitos,2966,107464,2.0474599013555235
1,Arica y Parinacota,extranjeras,226,8196,2.045567191538058
1,Arica y Parinacota,agricultores,202,7353,2.037952529021853
1,Arica y Parinacota,explotacion,345,12603,2.030731095116714
1,Arica y Parinacota,mina,307,11237,2.0267270070455847
1,Arica y Parinacota,investigadora,522,19123,2.024984662023439
1,Arica y Parinacota,arenas,1088,39890,2.0233551500706994
1,Arica y Parinacota,epicentro,229,8411,2.019738339239027
1,Arica y Parinacota,rehabilitacion,273,10040,2.017140709552911
1,Arica y Parinacota,gratuito,314,11551,2.0165886769101786
1,Arica y Parinacota,ninez,344,12681,2.0123902296289544
1,Arica y Parinacota,ciudad,4134,152927,2.005365612103058
1,Arica y Parinacota,cargas,234,8663,2.003801987821233
1,Arica y Parinacota,violentos,302,11188,2.0024502975523197
1,Arica y Parinacota,permitio,1006,37338,1.9987302686315207
1,Arica y Parinacota,corona,312,11582,1.998381007367218
1,Arica y Parinacota,virus,605,22502,1.9945343235206594
1,Arica y Parinacota,flujo,415,15436,1.9944382145593622
1,Arica y Parinacota,vinculados,366,13620,1.9934770395162011
1,Arica y Parinacota,programada,228,8490,1.992206794052801
1,Arica y Parinacota,unanime,243,9082,1.984869855645885
1,Arica y Parinacota,accidentes,411,15373,1.9833093293835693
1,Arica y Parinacota,deteccion,247,9251,1.9806855462437183
1,Arica y Parinacota,abiertas,341,12784,1.9787679937759106
1,Arica y Parinacota,delito,2323,87159,1.9771709964297821
1,Arica y Parinacota,intimidacion,207,7772,1.9758083369857913
1,Arica y Parinacota,ganadores,319,12005,1.9712230950558398
1,Arica y Parinacota,candidatos,1183,44558,1.9695468483837244
1,Arica y Parinacota,importacion,203,7648,1.9690439900273093
1,Arica y Parinacota,penitenciario,329,12418,1.9654024927087392
1,Arica y Parinacota,senador,1242,46928,1.9633458568513769
1,Arica y Parinacota,participante,426,16104,1.9623799470989358
1,Arica y Parinacota,resguardar,299,11317,1.9599596588779555
1,Arica y Parinacota,evitando,226,8554,1.95995659362239
1,Arica y Parinacota,espinoza,338,12803,1.9584487669247606
1,Arica y Parinacota,servicio,5326,201965,1.956285825964137
1,Arica y Parinacota,imputado,1159,44099,1.9496737956491927
1,Arica y Parinacota,puertos,640,24433,1.943168398966687
1,Arica y Parinacota,ilegal,824,31478,1.9419021418415903
1,Arica y Parinacota,cuidados,405,15490,1.9395941498790543
1,Arica y Parinacota,transmision,783,30045,1.93328915086741
1,Arica y Parinacota,rutas,444,17068,1.929779088647905
1,Arica y Parinacota,hogares,826,31804,1.9266621368554875
1,Arica y Parinacota,concesion,240,9247,1.925385266516968
1,Arica y Parinacota,magnitud,673,26007,1.9196942614058483
1,Arica y Parinacota,infraestructura,1549,59882,1.918944353035848
1,Arica y Parinacota,chico,469,18135,1.9185032661054238
1,Arica y Parinacota,testimonios,272,10528,1.916594722082072
1,Arica y Parinacota,obligatorio,374,14504,1.9128947322711025
1,Arica y Parinacota,intervalos,362,14064,1.909444206405429
1,Arica y Parinacota,ingreso,1958,76119,1.9082131017149977
1,Arica y Parinacota,inmigracion,204,7944,1.9050140893202465
1,Arica y Parinacota,territorial,546,21281,1.9033027323820524
1,Arica y Parinacota,zona,4806,187852,1.8979082050158371
1,Arica y Parinacota,narcotrafico,457,17863,1.897881366671205
1,Arica y Parinacota,indigenas,314,12276,1.897492327060074
1,Arica y Parinacota,emprendedores,418,16345,1.8971366625531871
1,Arica y Parinacota,patrimonial,219,8564,1.8970322598117337
1,Arica y Parinacota,control,2923,114955,1.886288902409894
1,Arica y Parinacota,fiscal,3788,148979,1.8862192623154754
